"gene_name","logFC","logCPM","LR","PValue","group"
"ENSG00000249726_TUBB1P1",-3.1005624575353,-3.25675294915575,12.9346033878678,0.000322563571371225,"Down"
"ENSG00000249795_AC097462.2",-3.53640647189051,-3.52330027615206,11.0749459496488,0.000875019704993744,"Down"
"ENSG00000250424_AC004691.2",-3.07896648491645,-1.91390585835216,7.74493110330019,0.00538635155290466,"Down"
"ENSG00000250441_AC109481.2",-3.60862877931318,-3.50214614965327,11.5814579750785,0.000666126937077383,"Down"
"ENSG00000250825_PGAM1P12",-3.76906521057498,-3.45856782844492,13.1144496818767,0.000293026872656885,"Down"
"ENSG00000251212_MTND5P4",-4.72343986174884,-3.01514799879802,27.1676492449221,1.86554324118287e-07,"Down"
"ENSG00000251332_AC021106.2",-3.46251387009091,-3.54240422807672,10.4938019405926,0.00119775653460486,"Down"
"ENSG00000251356_RAB5CP2",-3.02594232461698,-3.63641334139171,7.49661252339994,0.00618151563431344,"Down"
"ENSG00000251357_AP000350.4",-6.37959893351898,-1.86137777999559,26.9656032327776,2.07108455968661e-07,"Down"
"ENSG00000252558_RNU6-914P",-3.02832163796541,-2.39277089137156,30.7016265558279,3.00912696606277e-08,"Down"
"ENSG00000253229_HIGD1AP6",-3.67267446273719,-3.14106203492613,18.0797722526359,2.11840012504744e-05,"Down"
"ENSG00000253875_AC013643.2",-3.62914630338965,-3.4965837780689,11.8468167995328,0.000577599952004571,"Down"
"ENSG00000253917_AC226119.1",-3.91089740191481,-3.41507860967964,14.5163842470022,0.000138945825694553,"Down"
"ENSG00000254606_AC013714.1",-3.02659829279782,-3.6361011566598,7.49381230784017,0.00619113496617872,"Down"
"ENSG00000254798_TFAMP2",-3.0137343254895,-3.64178229934122,7.44634788412223,0.00635652975987997,"Down"
"ENSG00000254851_AP005018.2",-5.32353841353193,-2.60511636471835,17.3236369805685,3.15241189533817e-05,"Down"
"ENSG00000254912_AC135983.4",-3.66640857458334,-3.4483391728398,9.89797507290159,0.00165460736192739,"Down"
"ENSG00000255366_AC120036.4",-3.07373730316218,-3.62017006252847,7.62020392883892,0.00577179608651343,"Down"
"ENSG00000255554_OR7E1P",-3.0598774138684,-3.63249222918022,7.71220271945497,0.00548487838108427,"Down"
"ENSG00000255558_AC013762.1",-3.43415954395205,-3.54712288390578,10.164887670872,0.00143140636209014,"Down"
"ENSG00000256513_AC022081.1",-3.9638499434049,-2.87248639029964,26.4185256789929,2.74891316388707e-07,"Down"
"ENSG00000256817_TPT1P12",-3.24598205362861,-3.59351095732332,8.91491004734967,0.00282851744029797,"Down"
"ENSG00000256843_AC023157.2",-5.55577231540716,-2.42720712042901,14.969346648601,0.000109271890642067,"Down"
"ENSG00000257069_AP001453.3",-3.11310541354265,-3.62033705534852,7.98168915413896,0.00472528319910246,"Down"
"ENSG00000257121_AC126615.2",-3.47599293180809,-3.53858245649632,10.5813419202303,0.00114234709683185,"Down"
"ENSG00000257884_AL512310.8",-3.71672839012469,-3.4705288269079,12.4584832028095,0.000416097700072552,"Down"
"ENSG00000258465_AL139011.2",-5.67219440505859,1.63775751895546,9.56736794117869,0.00198066552363068,"Down"
"ENSG00000258563_PSMA3P",-3.82662056227496,-3.15313084038278,18.6252805272561,1.590967578912e-05,"Down"
"ENSG00000258613_RPL21P7",-3.46413615638073,-3.53747419658075,10.4231945395507,0.0012444245223757,"Down"
"ENSG00000258846_EEF1A1P33",-3.22712204595328,-0.154115731043205,6.84590250415415,0.00888448055337609,"Down"
"ENSG00000259753_AC068234.1",-3.47316220788559,-3.52350028125863,9.78082213360774,0.00176341449075962,"Down"
"ENSG00000259844_GNPATP",-3.37282451714254,-3.56379562272992,9.78600749278717,0.00175844854132674,"Down"
"ENSG00000260272_AC093525.2",-5.6601105060942,-2.13110896376816,21.6629286214101,3.25012009285619e-06,"Down"
"ENSG00000260788_AC009063.2",-3.0137343254895,-3.64178229934122,7.44634788412223,0.00635652975987997,"Down"
"ENSG00000260965_RPL23AP91",-3.4448323115527,-1.08563844572051,11.6434639119407,0.000644285152095717,"Down"
"ENSG00000261632_AC022872.1",-3.91001544585412,-3.41602526386822,14.5428413865609,0.00013700822516025,"Down"
"ENSG00000261773_AC244090.3",-3.01365208578938,-3.64181814799056,7.44607907643652,0.00635747918188608,"Down"
"ENSG00000262526_AC120057.2",-5.40263934174602,-2.52267127344821,11.6153589638557,0.000654094127485361,"Down"
"ENSG00000263590_LINC02591",-3.62558358739477,-3.46320108331611,9.87967389579948,0.00167114554024704,"Down"
"ENSG00000265936_AC091042.1",-3.53079820499966,-2.97984888018963,18.379914203596,1.80955484078866e-05,"Down"
"ENSG00000266891_AP000902.1",-3.85252835387813,-2.3815129176888,21.0915812038141,4.37847544697028e-06,"Down"
"ENSG00000266997_AC090227.2",-3.18015141100951,-1.44049539207685,6.03992570695645,0.0139858727791203,"Down"
"ENSG00000267184_AC002545.1",-3.03609268421869,-3.63741205607828,7.57760537979408,0.0059097897013207,"Down"
"ENSG00000267188_AC245748.2",-4.19944770649509,-3.30728824161318,17.2029714316086,3.35910532878657e-05,"Down"
"ENSG00000267192_AC006116.5",-3.44407069833421,-3.54700043940369,10.3502367402632,0.00129458081325781,"Down"
"ENSG00000267477_AC008481.3",-3.27012791864206,-3.5262965972991,8.8236458752187,0.00297351965188771,"Down"
"ENSG00000267770_AC016182.1",-3.31608065247683,-3.57725316774965,9.38218940097246,0.00219103715895289,"Down"
"ENSG00000267781_SLC25A36P1",-4.14350151193272,-3.3350182611382,16.9932770167977,3.75124105008345e-05,"Down"
"ENSG00000268133_AC003002.1",-4.12258305465404,-3.45093585136234,9.28261630247826,0.00231338768126832,"Down"
"ENSG00000269546_CLIC4P2",-3.61501261065959,-3.50123959130202,11.6790055419259,0.000632093094316518,"Down"
"ENSG00000269547_AC011455.2",-4.04089599216869,-3.3704723913495,15.772522888172,7.14324253852368e-05,"Down"
"ENSG00000269651_AC022146.1",-3.07975295214102,-3.62842398672953,7.8321902847786,0.00513238698820129,"Down"
"ENSG00000269745_AC006262.3",-3.26254152600554,-3.58563231159025,8.96986863859559,0.00274468329715914,"Down"
"ENSG00000269749_AC005614.2",-5.51173302571588,-3.02399598674966,16.8121334888866,4.12685915867735e-05,"Down"
"ENSG00000269891_ARHGAP19-SLIT1",-4.28647691917415,-3.31394962090388,13.4972482709981,0.000238913545899761,"Down"
"ENSG00000270025_BMS1P7",-3.70595130504213,-2.00269077552228,11.7465556011296,0.000609559398379883,"Down"
"ENSG00000270773_AC137695.2",-3.0265962077674,-3.63602105805299,7.47465649531428,0.00625735025763763,"Down"
"ENSG00000271101_AC005181.1",-3.51588485336488,-2.99453877921207,14.0818208084445,0.000175027287580636,"Down"
"ENSG00000271537_AC009220.3",-4.18642517585496,-3.31937149139382,17.5441406762495,2.80714472728629e-05,"Down"
"ENSG00000271978_AL359643.2",-3.12234739222772,-2.93324843339523,17.7464206676106,2.52391910240934e-05,"Down"
"ENSG00000272104_Z84492.2",-4.95380432117306,-2.99595536109144,28.4256671404456,9.73658426804003e-08,"Down"
"ENSG00000272196_H2AC19",-5.04514248538763,2.48695891607153,8.54210357247943,0.00347024354098273,"Down"
"ENSG00000272896_AL355987.3",-3.03392939717363,-2.89203808127563,10.9808388294733,0.000920587519670004,"Down"
"ENSG00000273003_ARL2-SNX15",-6.71427580073996,-1.55625168810681,12.6112738817033,0.000383427105278897,"Down"
"ENSG00000273088_AL713999.1",-5.32880239581751,-2.59482784197067,15.4410994351658,8.51168582556392e-05,"Down"
"ENSG00000273596_AC106873.3",-3.08091414171364,-3.62759587703759,7.83801026462346,0.00511588869339967,"Down"
"ENSG00000273609_AC005562.2",-3.05179169193612,-3.62317542498768,7.57021167166427,0.00593408148061155,"Down"
"ENSG00000273734_AC005258.1",-4.69923752861114,-3.39939823018444,11.2038543696117,0.000816276055402636,"Down"
"ENSG00000274135_AC073335.2",-3.01355046314267,-3.64139115382143,7.43388773082598,0.00640069121959182,"Down"
"ENSG00000274330_AL160191.3",-3.65124493100998,-3.48636975257672,11.9102066581622,0.000558272063557781,"Down"
"ENSG00000275834_AC084368.1",-3.20438616720504,-3.30058273281739,12.4482823322697,0.000418376396546599,"Down"
"ENSG00000275874_PICSAR",-3.2328124493633,-3.59359846635153,8.70091617996098,0.00318050153692603,"Down"
