"gene_name","logFC","logCPM","LR","PValue","group"
"ENSG00000271101_AC005181.1",-3.74901720435664,-3.20603769253926,29.0061610917367,7.2148468598697e-08,"Down"
"ENSG00000272104_Z84492.2",-5.0746004508801,-3.13451071861462,30.6356727104827,3.11316957484045e-08,"Down"
"ENSG00000273088_AL713999.1",-5.79118902074202,-2.80419669578747,21.4036019677168,3.72071534157918e-06,"Down"
"ENSG00000273596_AC106873.3",-4.4052411583968,-3.4679273392884,19.5221858763823,9.94380511822069e-06,"Down"
"ENSG00000274181_RBPJP2",-3.15452319545451,-2.94213083446939,27.8062307888105,1.34093561309573e-07,"Down"
"ENSG00000275945_EIF3FP1",-3.17918737545933,-3.25871031401013,17.2488555504803,3.27894998703282e-05,"Down"
"ENSG00000276345_AC004556.3",-4.04617360511712,-3.59939896506962,15.5832205598131,7.8952127547677e-05,"Down"
"ENSG00000277971_AC007731.5",-4.87518808294147,-2.98536249305979,19.2684800906877,1.1356577716696e-05,"Down"
"ENSG00000281383_FP671120.8",-3.32175342331754,-0.460335487699032,43.8039192819356,3.62977427087671e-11,"Down"
"ENSG00000285901_AC008012.1",-4.70554513865138,1.93943271834062,25.5744757540459,4.2563254630548e-07,"Down"
