"gene_name","logFC","logCPM","LR","PValue","group"
"LINGO1",3.6326186034579,-2.76013650102483,19.5598805459532,9.74951892709913e-06,"Up"
"LOC100128573",4.5845775852835,-2.92888934036397,20.3860576163079,6.3289223088419e-06,"Up"
"LOC100129083",4.65992932449969,-2.88821129740935,21.5907957304461,3.37467448939634e-06,"Up"
"LOC100130238",3.26016855996101,-2.8927085968284,11.4874235104919,0.000700687014550897,"Up"
"LOC100132781",3.62104475027138,-3.28630127734231,11.0131011533866,0.000904701569992906,"Up"
"LOC100190986",3.54590760689697,-1.59081774559828,16.0918690803147,6.03425621210334e-05,"Up"
"LOC728739",3.13092312287653,-3.40587395456834,7.5655349433265,0.00594949928759142,"Up"
"LRRC2-AS1",4.45609777898442,-2.98344027154799,19.1769665375878,1.19142368633005e-05,"Up"
"MCF2L-AS1",3.29570183054661,-3.37396128280545,8.69774938160952,0.00318603187205857,"Up"
"MEGF11",3.62063776285332,-3.28044302495924,10.540322828374,0.00116798017004378,"Up"
"MGC70870",3.12768899109467,0.414802628467876,6.90725586454599,0.00858466437708484,"Up"
"MIR3157",3.4661181237449,-3.3259921047563,9.6375456690796,0.00190639801913518,"Up"
"MIR3175",3.09428252335666,-3.42059339601672,7.44847803811538,0.00634901122534862,"Up"
"MIR3193",3.87872675999331,-3.20657260419202,13.2162726005865,0.000277528995633972,"Up"
"MIR3198-1",3.167152179624,-3.3884816558349,7.75486242538376,0.00535681219454692,"Up"
"MIR4714",3.29748844549665,-3.37339419759682,8.71335899640757,0.00315886633056418,"Up"
"MIR4755",3.29570183054661,-3.37396128280545,8.69774938160952,0.00318603187205857,"Up"
"MIR4999",3.09558746545781,-3.42101398477477,7.47922508461404,0.00624149281040966,"Up"
"MIR5094",3.87511812137641,-3.20449901267667,12.9822626161581,0.000314455736417201,"Up"
"MIR5582",4.12146996794786,-3.11693267722203,15.2081900374303,9.62849271166041e-05,"Up"
"MIR936",3.09947100939026,-1.65522792268512,39.2096948359398,3.80645461960904e-10,"Up"
"MIR942",3.90482575483312,-3.19390484933103,13.2509447283736,0.000272442529460155,"Up"
"MIRLET7A2",3.31292213722347,-3.3651912711853,8.72755407891505,0.00313436687374776,"Up"
"MIRLET7F1",3.10035479903381,-3.41896049123229,7.4953862681522,0.00618572620143906,"Up"
"MSX2P1",3.09558746545781,-3.42101398477477,7.47922508461404,0.00624149281040966,"Up"
"MUC22",4.39250307708619,-3.24829464978389,11.0169055037155,0.000902846668933351,"Up"
"MYRIP",3.98296447847845,-3.16991900353855,14.1219283968619,0.00017133476254955,"Up"
"NKX6-2",3.09928510564141,-3.42029041574115,7.51593069369075,0.00611556788524254,"Up"
"NPY1R",3.20365622075654,-2.95229702846877,13.3613948713321,0.000256857193283493,"Up"
"NR1H4",3.63865410842235,-2.74798364237065,18.7215941655572,1.51259806712628e-05,"Up"
"NR1I2",3.2894348709252,-3.37599478030193,8.64941431742957,0.00327166507428392,"Up"
"NYAP2",4.48195211504036,-2.97439237730762,19.6205518401138,9.44477799125098e-06,"Up"
"OR3A1",3.61986078903953,-3.28759350077662,11.0395840728343,0.000891868689960113,"Up"
"OR3A2",3.46874489880014,-3.32972712771713,9.89722665437899,0.00165528042057505,"Up"
"PATE2",3.29640753712066,-3.37294404838854,8.67531247016687,0.00322549546500158,"Up"
"PAX1",4.39494287330832,-3.01738315149727,17.3121047352038,3.17160076940666e-05,"Up"
"PCDH17",5.22117304719033,-2.61490158171096,30.9932470293538,2.58927755441756e-08,"Up"
"PLEKHD1",3.8164794025961,-3.21927270275896,12.4011913119205,0.000429060032688569,"Up"
"PNMA3",4.63890170205784,-2.91140618328319,20.2106666037011,6.93650788345355e-06,"Up"
"PRF1",4.69243928939575,-2.88186809051166,22.8403487237807,1.76031050211908e-06,"Up"
"PTCHD3",3.39011552886593,-3.34191428396465,8.88450893092482,0.00287600387911581,"Up"
"PTPRVP",3.28457063455446,-3.3756949251341,8.55628480690753,0.00344331401304335,"Up"
"PVRIG",4.40576266145591,-3.00201723093855,17.5275925162271,2.83168235112283e-05,"Up"
"RAB39A",3.97267885107994,-3.17088874983154,13.8752174796905,0.000195357579140245,"Up"
"RAB39B",3.2866890592595,-2.31060474701292,22.9003708494177,1.70618932567243e-06,"Up"
"RAPGEF4-AS1",3.49583884049003,-3.31633876590712,9.88537639798485,0.00166597449099495,"Up"
"REG4",3.17576383814259,-3.39075845800469,7.70823579138392,0.00549694479676298,"Up"
"RSPO4",5.41093195363161,-2.4907832887841,29.5381545810655,5.48267032095016e-08,"Up"
"SCHIP1",3.10341912311763,-3.41838802811296,7.53031165187053,0.00606694115266355,"Up"
"SFRP4",3.35195066575274,-3.35241562826321,8.77389668038203,0.00305571937915405,"Up"
"SHANK1",3.13507719100313,-3.40430794540741,7.62327900638149,0.0057619627940528,"Up"
"SHISA3",3.31226800776023,-3.36545937059738,8.72518145668411,0.00313844833100821,"Up"
"SLC7A14",3.09928510564141,-3.42029041574115,7.51593069369075,0.00611556788524254,"Up"
"SNAP91",3.44696255589434,-3.3328966040269,9.57961185046494,0.00196749997527875,"Up"
"SNORA2A",5.03404541147867,-2.71173900260117,27.733853991179,1.39205181401316e-07,"Up"
"SNORA30",3.61854899744787,-3.28715232189102,10.9884583256583,0.000916810428884485,"Up"
"SNORA80B",4.28423802117746,-3.05893585047899,17.4566092854449,2.9394054940116e-05,"Up"
"SNORD113-2",3.46905450840093,-3.32957859222946,9.89853695690353,0.00165410223745547,"Up"
"SNORD114-1",3.09961592822607,-3.42013891520432,7.51708514368002,0.00611164967097216,"Up"
"SNORD114-10",3.73310066472192,-2.69381888855697,19.6093404981319,9.50036115907385e-06,"Up"
"SNORD12C",4.09799332988641,-3.12705374254922,15.1703287755738,9.82349445827324e-05,"Up"
"SNORD56B",3.75856792811167,-3.24547978080995,12.1772464655837,0.000483760029709939,"Up"
"SORCS3",4.98984243843026,-2.72428648495046,25.6872976151368,4.0146082815848e-07,"Up"
"SPIB",3.87171472994722,-3.20881909910356,13.1302969474935,0.000290558717953354,"Up"
"SPINK2",4.0168724105244,-3.15658146012146,14.4652320811374,0.000142770570092427,"Up"
"SPON1",3.29902220113775,-3.37158721800472,8.6790881185774,0.00321881999606424,"Up"
"SRD5A2",3.14759301025224,-3.40041121147356,7.62092218175876,0.00576949777074543,"Up"
"SYT15",4.20892692198593,-3.08614072239541,16.4388902813875,5.02437699766517e-05,"Up"
"TAL2",3.56407999692602,-2.77316223564908,18.4077296622317,1.78333098604931e-05,"Up"
"TBR1",3.19344592144602,-3.37786246895451,7.84425717298547,0.00509824028894318,"Up"
"TCF15",3.76782068911899,-3.23864299709855,12.0623818343635,0.000514495152970792,"Up"
"TEX36",3.29855490193655,-3.37150916411214,8.6610156253164,0.00325090051049704,"Up"
"TMEM176A",3.10203550564286,-3.4192635962776,7.5322691417469,0.00606035281292773,"Up"
"TRIM54",3.29501153419687,-3.37354423417431,8.6701111498287,0.00323471461591945,"Up"
"TTPA",4.45614544786647,-2.98341417685163,19.1769886798837,1.19140986611315e-05,"Up"
"TULP2",3.82400709111168,-3.21767941854238,12.3030271761764,0.000452224238585499,"Up"
"UNC5A",3.62159962885221,-3.28574428498118,11.0011978372179,0.000910530236832802,"Up"
"UNC5C",3.32669768462408,-3.3600820654221,8.69199366031297,0.00319610840355565,"Up"
"VIL1",3.1018451071175,-3.4191120472183,7.524841301491,0.00608539153359819,"Up"
"XKR5",3.62221242586144,-3.28644837880135,11.0499499898562,0.000886895908057233,"Up"
"XKR7",3.31108658149941,-3.36590772688606,8.72073370018765,0.00314611405416223,"Up"
"ZBBX",3.88110282983209,-3.20475755426653,13.1885411366107,0.000281666077806288,"Up"
"ZCCHC12",5.41941842086388,-2.44777195691753,31.1416973095019,2.39863112250863e-08,"Up"
"ZFR2",3.46604479977428,-3.33073446309302,9.8753734016908,0.0016750559969278,"Up"
"ZIC2",3.12610229499042,-2.98639624243576,12.6181838690082,0.000382012305319764,"Up"
"ZNF670-ZNF695",3.09488396704507,-3.42131689567742,7.47683252136632,0.00624979220929528,"Up"
"ZNF804A",3.52018013679064,-3.3054536801909,10.1273684506941,0.00146083822782402,"Up"
