"gene_name","logFC","logCPM","LR","PValue","group"
"ACAN",-3.2698166565504,-1.88861406023783,18.073848757909,2.12500094399287e-05,"Down"
"ACY3",-3.60687165067016,-3.30681670135643,11.1938254008687,0.000820699730173754,"Down"
"BTF3P11",-3.09401895601646,-3.05525218401492,12.4014504114632,0.000429000503476911,"Down"
"C20orf203",-3.76843503289945,-3.26002663764569,12.5051653179384,0.000405828432088843,"Down"
"C22orf31",-3.20602284556477,-3.41124045278048,8.3822542286896,0.00378902185560587,"Down"
"CHRNG",-3.63016296859256,-3.29879422171043,11.1994396551982,0.000818220363576402,"Down"
"CLDN19",-3.89519929986487,-2.70357806974887,24.2274072849703,8.56053778585446e-07,"Down"
"CNTFR",-3.57926914296168,-3.31873904287699,11.0273145272761,0.000897791129544039,"Down"
"CR2",-3.18015994701215,-3.41849502048934,8.175862647553,0.00424514755668398,"Down"
"CSF2RB",-3.10169205235272,-3.05400606924512,12.5817180512571,0.000389538476511279,"Down"
"CXCR3",-4.19229819622714,-3.12772704654558,17.1214237963622,3.50645359280394e-05,"Down"
"DAB1",-3.32631760417039,-2.94321393333804,15.0834726801635,0.000102859923095218,"Down"
"GPR183",-3.37327929288308,-3.37115246358766,9.32671475191827,0.00225836882625299,"Down"
"HMGCS2",-3.28867854059446,-2.63612586702387,18.8892480777065,1.38531264565235e-05,"Down"
"IGF1",-3.38363179969021,-3.37246154647025,9.58251433693253,0.00196439203939724,"Down"
"ITIH2",-3.18599246358216,-3.41859371296987,8.26939769596203,0.0040318879676439,"Down"
"KRT77",-5.63854232832757,-1.34391060300562,27.1974115647689,1.83704456130123e-07,"Down"
"KRTAP29-1",-3.09039218217251,-3.41929231167804,7.37862575906199,0.00660035861125458,"Down"
"LOC283710",-3.89975051379491,-3.26474963250467,11.5546364919258,0.000675805194711069,"Down"
"LOC728989",-3.07124464789655,-3.42314609710662,7.33965542484011,0.00674497672379221,"Down"
"MIR125B2",-3.07815671291514,-3.42817363861938,7.28921466463494,0.0069369793676065,"Down"
"MIR331",-3.22798218418429,-3.40151936846505,8.48855219849682,0.00357388096203381,"Down"
"PGK2",-3.18875307874883,-3.4187910885941,8.31751413320306,0.00392646186674925,"Down"
"PLA1A",-4.03613610203841,-3.17519227718281,15.1199451315677,0.000100891699453182,"Down"
"PSG2",-3.66566466228715,0.0225526422911142,29.6426006270527,5.19505579592668e-08,"Down"
"PTGIR",-3.18015994701215,-3.41849502048934,8.175862647553,0.00424514755668398,"Down"
"PTH1R",-3.06537928571357,-3.06271399860258,12.0113043773976,0.000528788362824146,"Down"
"PTPRQ",-3.23615271804949,-1.55547947560568,47.1164405699515,6.68922318899545e-12,"Down"
"PTTG2",-4.34328877278483,-3.05608199249095,18.1215732732138,2.07240124125193e-05,"Down"
"SIRPG",-3.71074972252238,-3.28568519493545,12.2002402980483,0.000477833604633118,"Down"
"TOX3",-3.16296304989627,-3.02718037042404,13.0164286430248,0.00030877011487718,"Down"
"TSPAN8",-3.21061525548894,-3.40904089169092,8.39796058779012,0.00375642208209478,"Down"
"UPP2",-4.03250450880839,-3.17677922312954,15.1032754291913,0.000101786527320236,"Down"
"VPS13A-AS1",-3.65394604520952,-3.28913754936686,11.3519752548744,0.00075367767963206,"Down"
"ZNF804B",-3.73338180121715,-3.27567353111974,12.3575207159377,0.000439213569447642,"Down"
